Alpha,Choices,Outcomes
0.496972425,0.895833333,0.645833333
0.653691998,0.833333333,0.583333333
0.115618178,0.791666667,0.583333333
0.339566989,0.9375,0.6875
0.579066026,0.895833333,0.645833333
0.021283354,0.666666667,0.625
0.393850014,0.875,0.625
0.721531494,0.729166667,0.5625
0.995535433,0.729166667,0.520833333
0.391309426,0.708333333,0.583333333
0.593431459,0.8125,0.604166667
0.187007797,0.8125,0.604166667
0.885297273,0.833333333,0.583333333
0.47486781,0.916666667,0.666666667
0.880141778,0.729166667,0.520833333
0.559065525,0.875,0.625
0.344777138,0.875,0.625
0.604716984,0.8125,0.604166667
0.396769748,0.8125,0.604166667
0.360803018,0.8125,0.5625
0.667097783,0.708333333,0.583333333
0.570203215,0.895833333,0.6875
0.89731032,0.770833333,0.520833333
0.761587967,0.833333333,0.583333333
0.907241274,0.833333333,0.583333333
0.446693673,0.729166667,0.604166667
0.370533569,0.875,0.666666667
0.879717822,0.895833333,0.645833333
0.563539594,0.875,0.625
0.687188823,0.9375,0.6875
0.639831819,0.708333333,0.666666667
0.068135828,0.5,0.541666667
0.482900789,0.770833333,0.604166667
0.406858117,0.791666667,0.541666667
0.08059815,0.625,0.416666667
0.520360457,0.9375,0.6875
0.343300671,0.916666667,0.666666667
0.137604207,0.645833333,0.5625
0.89427557,0.791666667,0.625
0.126201043,0.854166667,0.645833333
0.765825083,0.895833333,0.645833333
0.026928302,0.604166667,0.520833333
0.534174058,0.895833333,0.645833333
0.678350044,0.833333333,0.625
0.705952578,0.854166667,0.645833333
0.51340177,0.9375,0.6875
0.288383067,0.75,0.541666667
0.023005613,0.333333333,0.416666667
0.704645554,0.729166667,0.479166667
0.333057101,0.875,0.666666667
0.669465741,0.854166667,0.645833333
0.204178968,0.9375,0.6875
0.163877093,0.770833333,0.6875
0.701235316,0.8125,0.5625
0.835671087,0.770833333,0.520833333
0.630169456,0.791666667,0.541666667
0.115948564,0.583333333,0.583333333
0.443380452,0.770833333,0.5625
0.713727565,0.854166667,0.645833333
0.851394253,0.708333333,0.5
0.057559391,0.625,0.666666667
0.192921015,0.791666667,0.625
0.092073669,0.854166667,0.645833333
0.864444247,0.6875,0.520833333
0.83317276,0.604166667,0.520833333
0.107775716,0.770833333,0.604166667
0.13927184,0.666666667,0.583333333
0.143449309,0.729166667,0.479166667
0.966229291,0.6875,0.4375
0.443423878,0.916666667,0.666666667
0.634732088,0.895833333,0.645833333
0.070386652,0.583333333,0.625
0.744655393,0.791666667,0.541666667
0.448359263,0.770833333,0.5625
0.022071955,0.520833333,0.5625
0.7099,0.9375,0.6875
0.433963264,0.9375,0.6875
0.270494478,0.770833333,0.604166667
0.901538861,0.854166667,0.604166667
0.241063498,0.854166667,0.6875
0.098721927,0.625,0.583333333
0.658884927,0.875,0.625
0.163138944,0.875,0.625
0.946898149,0.791666667,0.625
0.241920707,0.6875,0.645833333
0.198153771,0.708333333,0.583333333
0.69430042,0.875,0.666666667
0.757500078,0.75,0.541666667
0.069112528,0.520833333,0.4375
0.679246548,0.9375,0.6875
0.54355719,0.854166667,0.6875
0.450292079,0.791666667,0.583333333
0.20539059,0.770833333,0.604166667
0.954557251,0.5625,0.354166667
0.27272252,0.5625,0.520833333
0.196243563,0.8125,0.645833333
0.532107122,0.8125,0.604166667
0.905434914,0.854166667,0.604166667
0.762663618,0.8125,0.604166667
0.475374494,0.729166667,0.479166667
0.613590657,0.833333333,0.666666667
0.19367222,0.958333333,0.708333333
0.799280552,0.833333333,0.583333333
0.275974519,0.645833333,0.520833333
0.756637803,0.895833333,0.645833333
0.592471491,0.875,0.625
0.530334857,0.8125,0.604166667
0.014017567,0.5,0.458333333
0.964847582,0.75,0.541666667
0.636326286,0.895833333,0.645833333
0.656884873,0.770833333,0.520833333
0.69416475,0.854166667,0.604166667
0.782832277,0.833333333,0.625
0.810092439,0.645833333,0.479166667
0.742657504,0.916666667,0.666666667
0.907357991,0.895833333,0.645833333
0.031789613,0.5625,0.479166667
0.785295417,0.916666667,0.666666667
0.234676332,0.729166667,0.604166667
0.723155429,0.833333333,0.583333333
0.516399247,0.854166667,0.645833333
0.375237171,0.8125,0.604166667
0.802225054,0.791666667,0.583333333
0.873560661,0.791666667,0.583333333
0.213092489,0.75,0.625
0.79221651,0.875,0.625
0.339457807,0.8125,0.604166667
0.175248025,0.770833333,0.645833333
0.177569482,0.75,0.583333333
0.897709644,0.708333333,0.541666667
0.173639359,0.875,0.625
0.428825166,0.895833333,0.645833333
0.233334338,0.9375,0.6875
0.730087194,0.895833333,0.645833333
0.339256687,0.958333333,0.708333333
0.599707132,0.791666667,0.583333333
0.499030245,0.895833333,0.645833333
0.215811624,0.916666667,0.666666667
0.015516593,0.5625,0.520833333
0.86772092,0.666666667,0.458333333
0.546423916,0.895833333,0.645833333
0.660446013,0.916666667,0.666666667
0.1962056,0.916666667,0.708333333
0.989905618,0.583333333,0.5
0.015029538,0.416666667,0.458333333
0.336995098,0.833333333,0.583333333
0.534911822,0.833333333,0.625
0.852759974,0.645833333,0.520833333
0.237759255,0.75,0.583333333
0.611106052,0.875,0.625
0.296601924,0.916666667,0.666666667
0.146481517,0.6875,0.645833333
0.696020803,0.8125,0.604166667
0.708673553,0.708333333,0.541666667
0.385060208,0.6875,0.520833333
0.418071161,0.770833333,0.5625
0.044716681,0.875,0.625
0.454990226,0.75,0.583333333
0.851354107,0.8125,0.5625
0.518394773,0.770833333,0.604166667
0.639329731,0.895833333,0.645833333
0.439816063,0.895833333,0.645833333
0.638554006,0.833333333,0.583333333
0.060604685,0.604166667,0.604166667
0.843965279,0.729166667,0.520833333
0.971691727,0.75,0.5
0.373438807,0.916666667,0.666666667
0.35073109,0.9375,0.6875
0.25390567,0.791666667,0.583333333
0.483874435,0.75,0.625
0.942229427,0.875,0.625
0.913555578,0.6875,0.479166667
0.845315141,0.791666667,0.583333333
0.73260739,0.8125,0.5625
0.23396423,0.6875,0.5625
0.69367525,0.625,0.583333333
0.534207561,0.770833333,0.5625
0.662748986,0.8125,0.604166667
0.831598077,0.625,0.458333333
0.131106946,0.729166667,0.645833333
0.480181013,0.8125,0.645833333
0.878127204,0.854166667,0.645833333
0.136231275,0.8125,0.604166667
0.962307686,0.875,0.625
0.654381333,0.833333333,0.625
0.808460502,0.8125,0.645833333
0.782459145,0.729166667,0.5625
0.954008078,0.541666667,0.375
0.838293076,0.75,0.5
0.109959214,0.6875,0.604166667
0.74393961,0.9375,0.6875
0.491968246,0.875,0.625
0.37845354,0.895833333,0.645833333
0.889969394,0.75,0.583333333
0.751509574,0.666666667,0.458333333
0.186683386,0.854166667,0.604166667
0.286161683,0.8125,0.604166667
0.570716519,0.895833333,0.645833333
0.74669295,0.729166667,0.520833333
0.292882868,0.895833333,0.645833333
0.782990243,0.875,0.666666667
0.345776309,0.833333333,0.625
0.235767258,0.916666667,0.666666667
0.60203004,0.75,0.583333333
0.920735078,0.875,0.625
0.033493982,0.6875,0.520833333
0.744887388,0.75,0.541666667
0.285932644,0.916666667,0.708333333
0.304005035,0.833333333,0.666666667
0.75666129,0.895833333,0.645833333
0.396764453,0.9375,0.6875
0.657309737,0.916666667,0.666666667
0.716094078,0.770833333,0.5625
0.999905399,0.541666667,0.416666667
0.805743649,0.895833333,0.645833333
0.701033055,0.791666667,0.583333333
0.962315487,0.666666667,0.5
0.407427401,0.833333333,0.583333333
0.485595671,0.895833333,0.645833333
0.552163513,0.916666667,0.666666667
0.489924258,0.9375,0.6875
0.16840784,0.9375,0.6875
0.386474669,0.9375,0.6875
0.200318858,0.75,0.583333333
0.899451297,0.770833333,0.5625
0.192259172,0.875,0.625
0.833859203,0.875,0.625
0.511301054,0.916666667,0.666666667
0.416871627,0.833333333,0.625
0.771051884,0.854166667,0.645833333
0.265146644,0.916666667,0.666666667
0.927462599,0.791666667,0.541666667
0.328483581,0.875,0.625
0.65979335,0.8125,0.604166667
0.752581877,0.791666667,0.583333333
0.867588488,0.729166667,0.5625
0.072639635,0.583333333,0.5
0.665046351,0.854166667,0.645833333
0.58222937,0.770833333,0.520833333
0.902620046,0.645833333,0.479166667
0.946839326,0.708333333,0.5
0.298706017,0.979166667,0.729166667
0.288516914,0.916666667,0.666666667
0.643114967,0.6875,0.604166667
0.077944357,0.854166667,0.604166667
0.687070034,0.770833333,0.604166667
0.743861475,0.875,0.625
0.724038163,0.895833333,0.645833333
0.196264711,0.6875,0.645833333
0.01014443,0.5,0.375
0.070195123,0.916666667,0.708333333
0.571033817,0.916666667,0.666666667
0.665964794,0.770833333,0.5625
0.423697795,0.895833333,0.645833333
0.448606887,0.8125,0.5625
0.083017902,0.6875,0.604166667
0.398087908,0.916666667,0.666666667
0.585720298,0.9375,0.6875
0.364774523,0.916666667,0.666666667
0.097813783,0.708333333,0.458333333
0.112156604,0.958333333,0.708333333
0.372859597,0.895833333,0.645833333
0.359820571,0.645833333,0.604166667
0.890732175,0.854166667,0.604166667
0.778489054,0.875,0.625
0.689274341,0.729166667,0.520833333
0.515604335,0.895833333,0.645833333
0.86406272,0.791666667,0.541666667
0.400297522,0.770833333,0.604166667
0.902755822,0.833333333,0.583333333
0.418441796,0.770833333,0.520833333
0.153808789,0.666666667,0.583333333
0.030965945,0.520833333,0.520833333
0.927462559,0.666666667,0.458333333
0.924506125,0.645833333,0.520833333
0.192133118,0.666666667,0.583333333
0.691147997,0.916666667,0.666666667
0.379697047,0.833333333,0.583333333
0.617248823,0.875,0.625
0.95452507,0.666666667,0.5
0.974589082,0.708333333,0.458333333
0.790092944,0.895833333,0.645833333
0.600273297,0.895833333,0.645833333
0.554809974,0.833333333,0.583333333
0.5983279,0.9375,0.6875
0.859239868,0.791666667,0.583333333
0.456068072,0.875,0.625
0.732216102,0.791666667,0.583333333
0.451890699,0.916666667,0.666666667
0.667532997,0.8125,0.5625
0.144208915,0.895833333,0.645833333
0.874991741,0.833333333,0.583333333
0.568309004,0.8125,0.5625
0.001342198,0.395833333,0.479166667
0.283115634,0.770833333,0.604166667
0.831636042,0.708333333,0.458333333
0.416736163,0.916666667,0.666666667
0.549347328,0.875,0.666666667
0.370053474,0.895833333,0.645833333
0.039496323,0.666666667,0.666666667
0.899918071,0.916666667,0.666666667
0.018356033,0.5,0.458333333
0.304381605,0.854166667,0.604166667
0.746935086,0.729166667,0.520833333
0.090647826,0.666666667,0.583333333
0.064882357,0.666666667,0.583333333
0.944740334,0.5625,0.4375
0.975736843,0.854166667,0.645833333
0.835684133,0.729166667,0.604166667
0.40774152,0.75,0.5
0.428666637,0.9375,0.6875
0.012214367,0.5,0.458333333
0.390162073,0.9375,0.6875
0.917592963,0.791666667,0.541666667
0.459012989,0.875,0.666666667
0.192323511,0.833333333,0.625
0.26274196,0.791666667,0.583333333
0.042214324,0.583333333,0.458333333
0.24482102,0.854166667,0.645833333
0.304896729,0.916666667,0.666666667
0.872932096,0.75,0.541666667
0.407215816,0.833333333,0.666666667
0.752689667,0.791666667,0.583333333
0.569312216,0.791666667,0.583333333
0.523545192,0.770833333,0.604166667
0.832227729,0.791666667,0.541666667
0.350744607,0.833333333,0.583333333
0.118282677,0.708333333,0.458333333
0.617526062,0.895833333,0.645833333
0.574507661,0.8125,0.604166667
0.913472944,0.8125,0.5625
0.416868754,0.916666667,0.666666667
0.335256781,0.75,0.541666667
0.200708729,0.708333333,0.541666667
0.512134051,0.75,0.541666667
0.181588788,0.833333333,0.625
0.942069139,0.583333333,0.416666667
0.496773448,0.8125,0.5625
0.463150997,0.708333333,0.583333333
0.85092314,0.770833333,0.5625
0.501699229,0.770833333,0.645833333
0.386865186,0.8125,0.604166667
0.613777674,0.875,0.625
0.99460015,0.875,0.625
0.382408604,0.854166667,0.604166667
0.703848366,0.8125,0.604166667
0.310615743,0.916666667,0.666666667
0.70084661,0.8125,0.5625
0.768125856,0.895833333,0.645833333
0.967740247,0.854166667,0.604166667
0.555437999,0.854166667,0.604166667
0.211762923,0.916666667,0.666666667
0.461795466,0.854166667,0.604166667
0.982233044,0.6875,0.520833333
0.456528857,0.895833333,0.645833333
0.814954414,0.666666667,0.5
0.106331843,0.770833333,0.645833333
0.069494064,0.645833333,0.604166667
0.060165166,0.583333333,0.541666667
0.326179273,0.854166667,0.604166667
0.498501822,0.75,0.541666667
0.117767777,0.645833333,0.5625
0.096884149,0.791666667,0.666666667
0.631485983,0.916666667,0.666666667
0.735126004,0.791666667,0.583333333
0.028722129,0.5625,0.520833333
0.143900681,0.833333333,0.625
0.159797529,0.770833333,0.5625
0.341884031,0.708333333,0.625
0.447086322,0.916666667,0.666666667
0.597543996,0.833333333,0.583333333
0.402947344,0.833333333,0.625
0.859232708,0.916666667,0.666666667
0.73289692,0.895833333,0.645833333
0.418161369,0.791666667,0.583333333
0.419692392,0.791666667,0.625
0.903475809,0.916666667,0.666666667
0.572011282,0.8125,0.604166667
0.545800809,0.729166667,0.520833333
0.286503036,0.895833333,0.645833333
0.18845188,0.916666667,0.666666667
0.782632686,0.854166667,0.604166667
0.221904175,0.666666667,0.5
0.371079859,0.895833333,0.645833333
0.700687838,0.75,0.541666667
0.162457242,0.916666667,0.666666667
0.107159395,0.729166667,0.604166667
0.678282947,0.791666667,0.666666667
0.475747694,0.770833333,0.645833333
0.494957782,0.770833333,0.604166667
0.982817352,0.729166667,0.520833333
0.945067995,0.791666667,0.583333333
0.956362164,0.645833333,0.4375
0.498484995,0.875,0.625
0.287060628,0.854166667,0.645833333
0.955321666,0.666666667,0.541666667
0.918387981,0.770833333,0.604166667
0.35121719,0.9375,0.6875
0.489016887,0.645833333,0.520833333
0.949793112,0.8125,0.5625
0.832215246,0.9375,0.6875
0.937296278,0.666666667,0.5
0.452526447,0.6875,0.5625
0.61341216,0.875,0.625
0.390998383,0.791666667,0.541666667
0.871775663,0.854166667,0.604166667
0.855907061,0.791666667,0.583333333
0.287977695,0.770833333,0.520833333
0.444644506,0.9375,0.6875
0.920992122,0.8125,0.5625
0.72629682,0.833333333,0.666666667
0.399606444,0.708333333,0.458333333
0.75347603,0.854166667,0.604166667
0.874433702,0.833333333,0.583333333
0.022568644,0.625,0.5
0.048968077,0.520833333,0.479166667
0.695563507,0.916666667,0.666666667
0.908276048,0.770833333,0.5625
0.400199873,0.8125,0.645833333
0.614959913,0.6875,0.479166667
0.868929075,0.604166667,0.479166667
0.610066899,0.75,0.583333333
0.124953459,0.75,0.625
0.385908592,0.875,0.625
0.995850754,0.6875,0.479166667
0.730370555,0.895833333,0.645833333
0.466301268,0.875,0.625
0.516964141,0.854166667,0.6875
0.744873712,0.895833333,0.645833333
0.09251817,0.833333333,0.666666667
0.53748503,0.916666667,0.666666667
0.704085178,0.916666667,0.666666667
0.799454898,0.645833333,0.4375
0.609239373,0.8125,0.604166667
0.503237412,0.916666667,0.666666667
0.687281803,0.833333333,0.583333333
0.86567216,0.854166667,0.604166667
0.154415044,0.708333333,0.5
0.248276551,0.854166667,0.604166667
0.980477453,0.770833333,0.5625
0.221100841,0.770833333,0.645833333
0.708196991,0.791666667,0.583333333
0.021241544,0.708333333,0.583333333
0.516660968,0.916666667,0.666666667
0.348939446,0.875,0.625
0.430211522,0.916666667,0.666666667
0.767237094,0.645833333,0.479166667
0.368280317,0.666666667,0.583333333
0.329882335,0.895833333,0.645833333
0.523461353,0.875,0.625
0.556503429,0.666666667,0.541666667
0.637885604,0.770833333,0.5625
0.135669102,0.645833333,0.645833333
0.283927439,0.729166667,0.520833333
0.638215481,0.916666667,0.666666667
0.704043561,0.9375,0.6875
0.437488629,0.75,0.625
0.802216357,0.6875,0.604166667
0.957684528,0.770833333,0.5625
0.386229061,0.604166667,0.479166667
0.373619655,0.770833333,0.5625
0.744952478,0.8125,0.5625
0.267440211,0.6875,0.5625
0.045186625,0.666666667,0.541666667
0.381735045,0.9375,0.6875
0.06144449,0.770833333,0.6875
0.311714909,0.645833333,0.5625
0.722265688,0.8125,0.604166667
0.482889055,0.875,0.666666667
0.201238611,0.729166667,0.6875
0.141873598,0.895833333,0.645833333
0.499564056,0.9375,0.6875
0.15067246,0.708333333,0.583333333
0.200020783,0.979166667,0.729166667
0.611894016,0.833333333,0.583333333
0.348692663,0.875,0.625
0.805327505,0.854166667,0.604166667
0.372783874,0.9375,0.6875
0.57783915,0.8125,0.604166667
0.890868801,0.729166667,0.520833333
0.177799772,0.791666667,0.583333333
0.32889333,0.666666667,0.541666667
0.450393384,0.875,0.625
0.352875514,0.6875,0.604166667
0.388079518,0.854166667,0.645833333
0.10866949,0.729166667,0.6875
0.397897496,0.666666667,0.541666667
0.559016666,0.75,0.625
0.825437349,0.895833333,0.645833333
0.837561815,0.833333333,0.625
0.486414263,0.9375,0.6875
0.823519954,0.895833333,0.645833333
0.512900794,0.8125,0.645833333
0.651669281,0.75,0.583333333
0.4927096,0.875,0.666666667
0.680848008,0.875,0.625
0.039926617,0.625,0.583333333
0.094842539,0.833333333,0.583333333
0.494669246,0.75,0.5
0.295522791,0.979166667,0.729166667
0.235077109,0.833333333,0.625
0.97099354,0.729166667,0.5625
0.970836694,0.666666667,0.5
0.483437264,0.916666667,0.666666667
0.668706361,0.916666667,0.666666667
0.057928385,0.666666667,0.583333333
0.495345226,0.916666667,0.666666667
0.193165819,0.791666667,0.625
0.474364428,0.895833333,0.645833333
0.143021932,0.854166667,0.645833333
0.570606964,0.875,0.625
0.498476366,0.833333333,0.666666667
0.877016091,0.666666667,0.5
0.6877461,0.9375,0.6875
0.878989486,0.770833333,0.5625
0.446822709,0.9375,0.6875
0.436426737,0.791666667,0.541666667
0.425877025,0.854166667,0.645833333
0.449407826,0.854166667,0.645833333
0.265840512,0.729166667,0.604166667
0.301848982,0.854166667,0.604166667
0.049037299,0.604166667,0.604166667
0.721149903,0.833333333,0.625
0.888109322,0.666666667,0.5
0.153691826,0.666666667,0.541666667
0.86673111,0.895833333,0.645833333
0.647643263,0.875,0.625
0.504426896,0.770833333,0.6875
0.920695365,0.8125,0.5625
0.14917474,0.895833333,0.645833333
0.243083089,0.9375,0.6875
0.52788034,0.833333333,0.625
0.676887503,0.854166667,0.604166667
0.580215093,0.854166667,0.645833333
0.099879249,0.6875,0.5625
0.653197536,0.791666667,0.583333333
0.948616041,0.520833333,0.395833333
0.842148069,0.895833333,0.645833333
0.538398345,0.875,0.625
0.40333456,0.875,0.625
0.267207844,0.791666667,0.583333333
0.916215685,0.5625,0.4375
